MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,OLATITUDE,OLONGITUDE,DESTINATION_AIRPORT,DLATITUDE,DLONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,Departure,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1,11,US,2183,LGA,40.63975,-73.77893,DCA,38.85208,-77.03772,1400,1428,14.46666667,1515,23,0,0,0,4,19,0
1,11,AA,1029,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1600,1621,16.35,1721,31,0,10,0,21,0,0
1,11,MQ,3121,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,2145,,0,2310,,1,,,,,
1,11,AA,1108,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1245,1259,12.98333333,1557,17,0,3,0,14,0,0
1,11,AA,1120,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1554,1724,17.4,1910,65,0,0,0,7,58,0
1,11,DL,2131,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1825,1826,18.43333333,2047,16,0,16,0,0,0,0
1,11,MQ,3478,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,929,928,9.466666667,1136,19,0,19,0,0,0,0
1,11,MQ,3610,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,635,627,6.45,835,40,0,40,0,0,0,0
1,11,B6,1801,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1548,1614,16.23333333,1907,17,0,0,0,10,7,0
1,11,NK,705,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,630,713,7.216666667,936,22,0,0,0,22,0,0
1,11,B6,1371,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,2130,2210,22.16666667,26,33,0,0,0,9,24,0
1,11,DL,2300,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1859,2008,20.13333333,2227,45,0,0,0,11,34,0
1,11,MQ,3384,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1730,1929,19.48333333,1913,118,0,0,0,7,111,0
1,11,B6,581,JFK,40.63975,-73.77893,HOU,29.64542,-95.27889,1420,1609,16.15,1732,128,0,19,0,108,1,0
1,11,B6,1407,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,1750,1826,18.43333333,1909,18,0,0,0,15,3,0
1,11,B6,677,JFK,40.63975,-73.77893,JAX,30.49406,-81.68786,800,752,7.866666667,1038,18,0,18,0,0,0,0
1,11,DL,488,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,1556,1642,16.7,1903,16,0,0,0,16,0,0
1,11,B6,611,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,2129,2256,22.93333333,18,89,0,2,0,87,0,0
1,11,AA,171,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,600,610,6.166666667,922,15,0,5,0,10,0,0
1,11,B6,623,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,2140,2147,21.78333333,56,23,0,16,0,7,0,0
1,11,MQ,3349,LGA,40.63975,-73.77893,LIT,34.7294,-92.22425,1800,1800,18,1944,38,0,38,0,0,0,0
1,11,DL,2619,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,815,837,8.616666667,1123,28,0,6,0,22,0,0
1,11,DL,456,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1110,1227,12.45,1410,51,0,0,0,51,0,0
1,11,WN,122,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1825,1906,19.1,2005,29,0,0,0,3,26,0
1,11,EV,4976,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,2115,2310,23.16666667,2223,113,0,0,0,113,0,0
1,11,DL,2301,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1100,1143,11.71666667,1431,20,0,0,0,20,0,0
1,11,DL,2311,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1525,1610,16.16666667,1853,21,0,0,0,3,18,0
1,11,AA,2243,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,759,750,7.833333333,1120,37,0,37,0,0,0,0
1,11,DL,1715,LGA,40.63975,-73.77893,MSY,29.99339,-90.25803,1700,1659,16.98333333,1949,,0,,,,,
1,11,AA,367,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2055,2052,20.86666667,2235,21,0,21,0,0,0,0
1,11,AA,355,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1805,1811,18.18333333,1956,27,0,21,0,6,0,0
1,11,NK,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2155,2251,22.85,2322,49,0,0,0,7,42,0
1,11,MQ,3556,LGA,40.63975,-73.77893,ORF,36.89461,-76.20122,941,1111,11.18333333,1113,69,0,0,0,0,69,0
1,11,B6,761,LGA,40.63975,-73.77893,PBI,26.68316,-80.09559,1945,2221,22.35,2245,140,0,0,0,10,130,0
1,11,DL,2061,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,815,920,9.333333333,1203,47,0,14,0,33,0,0
1,11,DL,438,JFK,40.63975,-73.77893,PHX,33.43417,-112.00806,1700,1803,18.05,2047,60,0,0,0,60,0,0
1,11,EV,5405,LGA,40.63975,-73.77893,PIT,40.49147,-80.23287,1845,,0,2027,,1,,,,,
1,11,B6,308,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,1330,1355,13.91666667,1440,20,0,0,0,20,0,0
1,11,B6,108,JFK,40.63975,-73.77893,PWM,43.64617,-70.30875,2250,26,0.433333333,2358,86,0,0,0,8,78,0
1,11,MQ,3361,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,1240,1308,13.13333333,1421,19,0,0,0,0,19,0
1,11,MQ,3465,JFK,40.63975,-73.77893,RDU,35.87764,-78.78747,815,926,9.433333333,958,62,0,0,0,3,59,0
1,11,B6,286,JFK,40.63975,-73.77893,ROC,43.11887,-77.67238,1429,1630,16.5,1553,124,0,3,0,17,104,0
1,11,B6,1729,JFK,40.63975,-73.77893,RSW,26.53617,-81.75517,1540,1611,16.18333333,1904,18,0,0,0,18,0,0
1,11,B6,189,JFK,40.63975,-73.77893,SAN,32.73356,-117.18966,918,916,9.266666667,1232,36,0,36,0,0,0,0
1,11,MQ,3416,LGA,40.63975,-73.77893,SDF,38.17439,-85.736,1859,1857,18.95,2112,16,0,16,0,0,0,0
1,11,MQ,3168,LGA,40.63975,-73.77893,SDF,38.17439,-85.736,1355,1437,14.61666667,1604,58,0,16,0,0,42,0
1,11,AA,235,JFK,40.63975,-73.77893,SEA,47.44898,-122.30931,1835,1916,19.26666667,2159,21,0,0,0,2,19,0
1,11,DL,405,JFK,40.63975,-73.77893,SEA,47.44898,-122.30931,900,943,9.716666667,1232,23,0,0,0,23,0,0
1,11,B6,915,JFK,40.63975,-73.77893,SFO,37.619,-122.37484,2029,2053,20.88333333,10,29,0,5,0,20,4,0
1,11,B6,669,JFK,40.63975,-73.77893,SJC,37.36186,-121.92901,1833,1903,19.05,2208,25,0,0,0,2,23,0
1,11,MQ,2924,LGA,40.63975,-73.77893,STL,38.74769,-90.35999,1925,1938,19.63333333,2117,22,0,9,0,13,0,0
1,12,DL,1547,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,659,657,6.95,942,26,0,26,0,0,0,0
1,12,MQ,3031,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,959,953,9.883333333,1238,26,0,26,0,0,0,0
1,12,DL,1147,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,2000,2050,20.83333333,2252,34,0,34,0,0,0,0
1,12,WN,556,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1155,1235,12.58333333,1440,40,0,0,0,0,40,0
1,12,DL,1686,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1930,2031,20.51666667,2222,48,0,48,0,0,0,0
1,12,WN,1703,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1825,1931,19.51666667,2120,59,0,0,0,15,44,0
1,12,MQ,3236,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1910,2017,20.28333333,2147,64,0,0,0,0,64,0
1,12,DL,221,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1500,1610,16.16666667,1753,70,0,70,0,0,0,0
1,12,DL,465,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1530,1649,16.81666667,1813,76,0,76,0,0,0,0
1,12,DL,460,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1925,2100,21,2209,80,0,80,0,0,0,0
1,12,WN,4542,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1525,1645,16.75,1815,93,0,13,0,33,47,0
1,12,DL,2608,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1859,2037,20.61666667,2146,97,0,75,0,0,22,0
1,12,DL,2447,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1600,1811,18.18333333,1853,120,0,120,0,0,0,0
1,12,DL,847,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1759,1955,19.91666667,2054,124,0,53,0,0,71,0
1,12,DL,1914,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1659,1907,19.11666667,1954,127,0,127,0,0,0,0
1,12,DL,2547,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1730,1950,19.83333333,2017,134,0,134,0,0,0,0
1,12,DL,492,JFK,40.63975,-73.77893,ATL,33.64044,-84.42694,1735,2038,20.63333333,2023,179,0,127,0,52,0,0
1,12,MQ,3674,LGA,40.63975,-73.77893,ATL,33.64044,-84.42694,1320,,0,1554,,1,,,,,
1,12,B6,1295,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,2100,2229,22.48333333,22,81,0,0,0,0,81,0
1,12,DL,2614,JFK,40.63975,-73.77893,AUS,30.19453,-97.66987,810,1008,10.13333333,1148,108,0,0,0,108,0,0
1,12,EV,5074,LGA,40.63975,-73.77893,BHM,33.56294,-86.75355,1330,,0,1519,,1,,,,,
1,12,WN,238,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1755,1822,18.36666667,1940,18,0,0,0,0,18,0
1,12,EV,5213,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1359,1442,14.7,1539,29,0,0,0,0,29,0
1,12,MQ,3486,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1819,1913,19.21666667,2004,55,0,1,0,0,53,1
1,12,WN,101,LGA,40.63975,-73.77893,BNA,36.12448,-86.67818,1330,1442,14.7,1505,70,0,0,0,0,70,0
1,12,MQ,2949,JFK,40.63975,-73.77893,BNA,36.12448,-86.67818,1655,1755,17.91666667,1831,84,0,24,0,34,26,0
1,12,DL,2635,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2000,2029,20.48333333,2122,16,0,0,0,6,10,0
1,12,AA,1096,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1559,1555,15.91666667,1714,17,0,17,0,0,0,0
1,12,US,2144,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1100,1115,11.25,1208,22,0,7,0,0,15,0
1,12,DL,2627,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1530,1546,15.76666667,1653,23,0,7,0,16,0,0
1,12,B6,718,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2255,2330,23.5,2359,27,0,0,0,0,27,0
1,12,B6,418,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2055,2140,21.66666667,2204,36,0,0,0,3,33,0
1,12,DL,445,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1700,1700,17,1817,41,0,41,0,0,0,0
1,12,AA,2314,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,2025,2124,21.4,2135,53,0,0,0,4,49,0
1,12,B6,1318,JFK,40.63975,-73.77893,BOS,42.36435,-71.00518,1229,1338,13.63333333,1334,67,0,0,0,67,0,0
1,12,US,2134,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,600,,0,701,,1,,,,,
1,12,US,2142,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1000,,0,1111,,1,,,,,
1,12,US,2150,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,1400,,0,1503,,1,,,,,
1,12,US,2164,LGA,40.63975,-73.77893,BOS,42.36435,-71.00518,2100,,0,2207,,1,,,,,
1,12,B6,2602,JFK,40.63975,-73.77893,BUF,42.94052,-78.73217,1054,1157,11.95,1216,59,0,0,0,59,0,0
1,12,B6,2202,JFK,40.63975,-73.77893,BUF,42.94052,-78.73217,1836,2014,20.23333333,2005,99,0,1,0,92,6,0
1,12,EV,5459,LGA,40.63975,-73.77893,BUF,42.94052,-78.73217,1640,2000,20,1818,194,0,0,0,0,194,0
1,12,MQ,3044,JFK,40.63975,-73.77893,BWI,39.1754,-76.6682,1629,1746,17.76666667,1738,75,0,0,0,0,75,0
1,12,EV,5005,LGA,40.63975,-73.77893,CAE,33.93884,-81.11954,950,,0,1218,,1,,,,,
1,12,WN,782,LGA,40.63975,-73.77893,CAK,40.91631,-81.44247,1125,1232,12.53333333,1310,76,0,9,0,0,67,0
1,12,EV,4995,LGA,40.63975,-73.77893,CHO,38.13864,-78.45286,2045,2052,20.86666667,2215,15,0,8,0,0,7,0
1,12,MQ,3273,LGA,40.63975,-73.77893,CHO,38.13864,-78.45286,1229,1310,13.16666667,1358,,0,,,,,
1,12,EV,5021,LGA,40.63975,-73.77893,CHS,32.89865,-80.04051,935,939,9.65,1205,,1,,,,,
1,12,EV,4416,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,1308,1416,14.26666667,1502,63,0,0,0,0,63,0
1,12,MQ,3615,JFK,40.63975,-73.77893,CLE,41.41089,-81.8494,1510,1615,16.25,1713,77,0,12,0,0,58,7
1,12,EV,4314,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,2017,2321,23.35,2207,174,0,0,0,0,174,0
1,12,EV,5532,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,905,,0,1105,,1,,,,,
1,12,EV,4214,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,933,,0,1132,,1,,,,,
1,12,EV,4441,LGA,40.63975,-73.77893,CLE,41.41089,-81.8494,1100,,0,1255,,1,,,,,
1,12,US,1908,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,1445,1459,14.98333333,1650,16,0,2,0,6,8,0
1,12,US,2063,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1200,1215,12.25,1401,18,0,3,0,13,2,0
1,12,US,1919,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1658,1726,17.43333333,1910,29,0,1,0,28,0,0
1,12,US,887,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1015,1101,11.01666667,1219,41,0,0,0,0,34,7
1,12,B6,1119,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,1713,1802,18.03333333,1917,42,0,0,0,11,31,0
1,12,US,413,JFK,40.63975,-73.77893,CLT,35.21401,-80.94313,620,,0,827,,1,,,,,
1,12,US,826,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,759,,0,1007,,1,,,,,
1,12,US,1882,LGA,40.63975,-73.77893,CLT,35.21401,-80.94313,959,,0,1213,,1,,,,,
1,12,MQ,3535,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1850,1922,19.36666667,2039,35,0,3,0,32,0,0
1,12,MQ,3402,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1349,1435,14.58333333,1541,37,0,0,0,0,33,4
1,12,MQ,3281,LGA,40.63975,-73.77893,CMH,39.99799,-82.89188,1100,1226,12.43333333,1254,68,0,0,0,45,23,0
1,12,MQ,3639,JFK,40.63975,-73.77893,CMH,39.99799,-82.89188,1530,,0,1730,,1,,,,,
1,12,MQ,2963,JFK,40.63975,-73.77893,CVG,39.04614,-84.66217,1510,1705,17.08333333,1735,92,0,0,0,0,87,5
1,12,EV,5071,LGA,40.63975,-73.77893,CVG,39.04614,-84.66217,1250,,0,1515,,1,,,,,
1,12,WN,804,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,1255,1330,13.5,1605,16,0,0,0,6,10,0
1,12,VX,717,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,1545,1647,16.78333333,1855,47,0,0,0,0,47,0
1,12,VX,769,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,1830,1903,19.05,2140,47,0,14,0,0,33,0
1,12,WN,702,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,1720,2100,21,2040,217,0,0,0,168,49,0
1,12,WN,1797,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,655,,0,1005,,1,,,,,
1,12,WN,1814,LGA,40.63975,-73.77893,DAL,32.84711,-96.85177,2030,,0,2340,,1,,,,,
1,12,MQ,3284,LGA,40.63975,-73.77893,DAY,39.90238,-84.21938,1356,1555,15.91666667,1548,157,0,38,0,0,0,119
1,12,US,2197,LGA,40.63975,-73.77893,DCA,38.85208,-77.03772,2100,2108,21.13333333,2219,33,0,25,0,8,0,0
1,12,MQ,3121,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,2145,2246,22.76666667,2302,57,0,0,0,0,57,0
1,12,MQ,3365,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1729,1911,19.18333333,1850,99,0,0,0,0,99,0
1,12,MQ,3378,JFK,40.63975,-73.77893,DCA,38.85208,-77.03772,1305,1502,15.03333333,1423,109,0,0,0,109,0,0
1,12,US,2167,LGA,40.63975,-73.77893,DCA,38.85208,-77.03772,600,,0,705,,1,,,,,
1,12,DL,2264,JFK,40.63975,-73.77893,DEN,39.85841,-104.667,1815,1918,19.3,2100,26,0,0,26,0,0,0
1,12,WN,7,LGA,40.63975,-73.77893,DEN,39.85841,-104.667,1635,1748,17.8,1920,54,0,0,0,21,33,0
1,12,AA,1131,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,900,928,9.466666667,1218,21,0,0,0,21,0,0
1,12,AA,1103,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,600,556,5.933333333,907,25,0,25,0,0,0,0
1,12,NK,917,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1250,1341,13.68333333,1603,37,0,34,0,3,0,0
1,12,AA,1138,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1629,1719,17.31666667,1945,42,0,0,0,0,42,0
1,12,AA,1140,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1733,1811,18.18333333,2045,57,0,19,0,0,38,0
1,12,AA,1110,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,1329,1419,14.31666667,1643,58,0,8,0,50,0,0
1,12,AA,1121,LGA,40.63975,-73.77893,DFW,32.89595,-97.0372,818,,0,1130,,1,,,,,
1,12,DL,2496,JFK,40.63975,-73.77893,DTW,42.21206,-83.34884,1937,2018,20.3,2157,19,0,0,0,8,11,0
1,12,NK,711,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1645,1729,17.48333333,1854,31,0,27,0,4,0,0
1,12,DL,629,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1245,1329,13.48333333,1447,33,0,0,0,6,27,0
1,12,MQ,3231,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1410,1541,15.68333333,1609,80,0,0,0,56,24,0
1,12,MQ,3533,LGA,40.63975,-73.77893,DTW,42.21206,-83.34884,1140,,0,1341,,1,,,,,
1,12,B6,1801,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1548,1544,15.73333333,1907,15,0,15,0,0,0,0
1,12,DL,2577,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1920,1950,19.83333333,2243,15,0,0,0,15,0,0
1,12,B6,301,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,1426,1440,14.66666667,1734,22,0,8,0,14,0,0
1,12,NK,171,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1530,1626,16.43333333,1848,45,0,45,0,0,0,0
1,12,B6,1201,JFK,40.63975,-73.77893,FLL,26.07258,-80.15275,2000,2059,20.98333333,2308,83,0,24,0,22,37,0
1,12,B6,1271,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1940,2059,20.98333333,2247,97,0,18,0,1,78,0
1,12,NK,779,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1940,2141,21.68333333,2248,132,0,132,0,0,0,0
1,12,B6,1371,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,2130,2243,22.71666667,26,132,0,59,0,0,73,0
1,12,B6,1171,LGA,40.63975,-73.77893,FLL,26.07258,-80.15275,1445,1647,16.78333333,1800,140,0,18,0,13,109,0
1,12,EV,5505,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1815,1854,18.9,2019,34,0,0,0,0,34,0
1,12,MQ,3564,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,810,851,8.85,951,47,0,6,0,0,41,0
1,12,MQ,3199,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1505,1552,15.86666667,1650,52,0,5,0,0,38,9
1,12,EV,5330,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1555,1705,17.08333333,1749,72,0,2,0,54,16,0
1,12,EV,5319,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,759,,0,1002,,1,,,,,
1,12,MQ,3384,LGA,40.63975,-73.77893,GSO,36.09775,-79.9373,1730,,0,1913,,1,,,,,
1,12,WN,3674,LGA,40.63975,-73.77893,HOU,29.64542,-95.27889,1555,1702,17.03333333,1925,41,0,0,0,25,16,0
1,12,EV,5731,LGA,40.63975,-73.77893,IAD,38.94453,-77.45581,1433,1505,15.08333333,1557,23,0,0,0,0,23,0
1,12,B6,1507,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,2145,2313,23.21666667,2300,80,0,0,0,0,80,0
1,12,B6,1407,JFK,40.63975,-73.77893,IAD,38.94453,-77.45581,1750,1920,19.33333333,1909,105,0,15,0,90,0,0
1,12,UA,308,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1830,1851,18.85,2143,22,0,1,0,0,21,0
1,12,UA,1744,LGA,40.63975,-73.77893,IAH,29.98047,-95.33972,1653,1741,17.68333333,2008,23,0,0,0,0,20,3
1,12,MQ,3202,JFK,40.63975,-73.77893,IND,39.71733,-86.29438,1530,1629,16.48333333,1804,48,0,0,0,48,0,0
1,12,B6,411,JFK,40.63975,-73.77893,LAS,36.08036,-115.15233,957,1011,10.18333333,1248,26,0,12,0,11,3,0
1,12,AA,117,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1445,1541,15.68333333,1824,24,0,0,0,24,0,0
1,12,B6,523,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1835,1833,18.55,2158,30,0,30,0,0,0,0
1,12,AA,19,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1100,1210,12.16666667,1429,52,0,0,0,52,0,0
1,12,DL,423,JFK,40.63975,-73.77893,LAX,33.94254,-118.40807,1525,1531,15.51666667,1905,,0,,,,,
1,12,EV,5185,LGA,40.63975,-73.77893,MCI,39.29761,-94.71391,814,1307,13.11666667,1045,280,0,0,0,258,22,0
1,12,B6,883,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,2000,1955,19.91666667,2253,16,0,16,0,0,0,0
1,12,AA,2285,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1459,1458,14.96666667,1802,22,0,22,0,0,0,0
1,12,DL,2459,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1601,1615,16.25,1911,29,0,15,0,12,2,0
1,12,B6,83,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1530,1542,15.7,1836,41,0,29,0,12,0,0
1,12,B6,299,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1755,1842,18.7,2055,56,0,9,0,0,47,0
1,12,DL,1485,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,2050,2208,22.13333333,2354,64,0,0,0,64,0,0
1,12,B6,499,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,2100,2203,22.05,2349,73,0,10,0,3,60,0
1,12,B6,1199,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,1312,1405,14.08333333,1609,75,0,22,0,0,53,0
1,12,B6,199,LGA,40.63975,-73.77893,MCO,28.42889,-81.31603,912,1055,10.91666667,1213,79,0,0,0,1,78,0
1,12,B6,183,JFK,40.63975,-73.77893,MCO,28.42889,-81.31603,1757,1931,19.51666667,2054,120,0,26,0,89,5,0
1,12,WN,122,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1825,1916,19.26666667,2005,42,0,0,0,0,42,0
1,12,WN,762,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,2055,2235,22.58333333,2225,86,0,0,0,0,86,0
1,12,WN,3208,LGA,40.63975,-73.77893,MDW,41.78598,-87.75242,1555,1746,17.76666667,1740,95,0,0,0,17,78,0
1,12,EV,4976,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,2115,2340,23.66666667,2223,133,0,0,0,0,133,0
1,12,EV,5516,LGA,40.63975,-73.77893,MHT,42.93452,-71.43706,1135,,0,1245,,1,,,,,
1,12,AA,1531,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1355,1356,13.93333333,1718,21,0,21,0,0,0,0
1,12,AA,1085,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,830,832,8.533333333,1150,31,0,31,0,0,0,0
1,12,F9,1255,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1720,1823,18.38333333,2040,64,0,1,0,0,63,0
1,12,AA,1599,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1815,1954,19.9,2136,94,0,0,0,0,94,0
1,12,AA,1483,LGA,40.63975,-73.77893,MIA,25.79325,-80.29056,1950,2127,21.45,2308,122,0,25,0,0,97,0
1,12,AA,1451,JFK,40.63975,-73.77893,MIA,25.79325,-80.29056,1415,,0,1732,,1,,,,,
1,12,WN,1714,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,1755,1909,19.15,1935,63,0,0,0,63,0,0
1,12,WN,2771,LGA,40.63975,-73.77893,MKE,42.94722,-87.89658,2025,2150,21.83333333,2200,86,0,1,0,0,85,0
1,12,DL,2319,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,1015,1118,11.3,1240,23,0,0,0,16,7,0
1,12,DL,2119,LGA,40.63975,-73.77893,MSP,44.88055,-93.21692,810,909,9.15,1026,42,0,0,0,42,0,0
1,12,NK,921,LGA,40.63975,-73.77893,MYR,33.67975,-78.92833,1140,1232,12.53333333,1337,46,0,45,0,1,0,0
1,12,NK,188,LGA,40.63975,-73.77893,MYR,33.67975,-78.92833,1840,2005,20.08333333,2040,,1,,,,,
1,12,EV,5096,LGA,40.63975,-73.77893,OMA,41.30252,-95.89417,1955,2036,20.6,2221,32,0,0,0,0,32,0
1,12,AA,199,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1710,1722,17.36666667,1906,19,0,14,0,0,5,0
1,12,UA,1061,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1500,1525,15.41666667,1639,19,0,0,0,0,19,0
1,12,AA,355,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1805,1825,18.41666667,1956,22,0,2,0,0,20,0
1,12,AA,345,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1709,1757,17.95,1900,41,0,0,0,3,38,0
1,12,AA,329,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,1133,1208,12.13333333,1315,43,0,8,0,0,35,0
1,12,NK,331,LGA,40.63975,-73.77893,ORD,41.9796,-87.90446,2155,2255,22.91666667,2322,52,0,52,0,0,0,0
1,12,B6,105,JFK,40.63975,-73.77893,ORD,41.9796,-87.90446,1930,2038,20.63333333,2118,55,0,0,0,30,25,0
